date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:42	45281/45281	---M--	200	added ('OK')	image/png	etag:%222e8b71d04c496b80f2fabf52714def22%22	https://gochiusa.com/af/core_sys/images/main/logo.png	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/images/main/logo.png	(from https://gochiusa.com/af/)
20:12:43	88285/88285	---M--	200	added ('OK')	image/png	etag:%22f1d7482b90995079b13a3f4036801792%22	https://gochiusa.com/af/core_sys/images/main/gnavi_off.png	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/images/main/gnavi_off.png	(from https://gochiusa.com/af/)
20:12:43	87445/87445	---M--	200	added ('OK')	image/png	etag:%225885f66d863c732444b14b9468b75d5f%22	https://gochiusa.com/af/core_sys/images/main/gnavi_on.png	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/images/main/gnavi_on.png	(from https://gochiusa.com/af/)
20:12:43	947/947	---M--	200	added ('OK')	image/png	etag:%22552ad95d0bd24f533b8594ae725cc7aa%22	https://gochiusa.com/af/core_sys/images/main/gnavi.png	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/images/main/gnavi.png	(from https://gochiusa.com/af/)
20:12:44	9309/9309	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:12:44%20GMT	https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/followe39d.html	(from https://gochiusa.com/af/)
20:12:44	13493/13493	---M--	200	added ('OK')	image/png	etag:%22dc43f0dac4bc8cac7baf5bcb48c35bf5%22	https://gochiusa.com/af/core_sys/images/main/twitter_ti.png	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/images/main/twitter_ti.png	(from https://gochiusa.com/af/)
20:12:45	98456/98456	---M-Z	200	added ('OK')	application/javascript	etag:%22bfee88d079c2668aea5525e2d719ba90+gzip%22	https://platform.twitter.com/widgets.js	D:/gochiusa%2020150401/gochiusa20150401/platform.twitter.com/widgets.js	(from https://gochiusa.com/af/)
20:12:46	577033/577033	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:12:45%20GMT	https://twitter.com/usagi_anime?ref_src=twsrc%5Etfw	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/usagi_anime0276.html	(from https://gochiusa.com/af/)
20:12:46	191/191	---M-Z	302	error ('Found')	text/html	date:Fri,%2017%20Apr%202020%2012:12:46%20GMT	https://twitter.com/share?ref_src=twsrc%5Etfw	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/share.190276.delayed	(from https://gochiusa.com/af/)
20:12:47	5277/5277	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:12:47%20GMT	https://twitter.com/intent/tweet?url=http%3A%2F%2Fgochiusa.com%2Faf%2F&original_referer=http%3A%2F%2Fgochiusa.com%2Faf%2F	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/tweet12bc.html	(from https://gochiusa.com/af/)
20:12:47	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202020%2012:12:47%20GMT	http://www.gochiusa.com/	D:/gochiusa%2020150401/gochiusa20150401/www.gochiusa.com/index.html	(from https://gochiusa.com/af/)
20:12:47	273806/273806	---M--	200	added ('OK')	audio/mpeg	etag:%22c60961efb9da1e26858147c3df5dee88%22	https://gochiusa.com/af/core_sys/images/others/se/gd.mp3	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/images/others/se/gd.mp3	(from https://gochiusa.com/af/)
20:12:53	27760/27760	---MC-	200	added ('OK')	text/javascript	date:Fri,%2017%20Apr%202020%2012:12:49%20GMT	http://www.googleadservices.com/pagead/conversion.js	D:/gochiusa%2020150401/gochiusa20150401/www.googleadservices.com/pagead/f.txt	(from https://gochiusa.com/af/)
20:12:53	45229/45229	---MC-	200	added ('OK')	text/javascript	date:Thu,%2006%20Feb%202020%2000:21:02%20GMT	http://www.google-analytics.com/analytics.js	D:/gochiusa%2020150401/gochiusa20150401/www.google-analytics.com/analytics.js	(from https://gochiusa.com/af/)
20:12:54	42/42	---M--	302	error ('Found')	image/gif	date:Fri,%2017%20Apr%202020%2012:12:53%20GMT	http://googleads.g.doubleclick.net/pagead/viewthroughconversion/970232987/?value=0&guid=ON&script=0	D:/gochiusa%2020150401/gochiusa20150401/googleads.g.doubleclick.net/pagead/viewthroughconversion/970232987/indexa96a.html	(from https://gochiusa.com/af/)
20:12:54	1159/1159	---M-Z	200	added ('OK')	text/plain	etag:%22ddc-584b6a6fbfe00-gzip%22	https://www.w3.org/robots.txt		(from https://gochiusa.com/af/)
20:12:54	1109949/1109949	---M--	200	added ('OK')	audio/mpeg	etag:%22863b143735166e8982b014bbd6f3424b%22	https://gochiusa.com/af/core_sys/images/others/se/gbg02.mp3	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/images/others/se/gbg02.mp3	(from https://gochiusa.com/af/)
20:12:55	2725/2725	---M-Z	200	added ('OK')	text/html	etag:%22aa5-53beb90aa8180;eb-4d3672e1409c0-gzip%22	https://www.w3.org/1999/xhtml/	D:/gochiusa%2020150401/gochiusa20150401/www.w3.org/1999/xhtml/index.html	(from https://gochiusa.com/af/)
20:12:55	1388/1388	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Apr%202020%2008:21:31%20GMT	https://gochiusa.com/af/core_sys/css/common/common.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/common/common.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/set.css)
20:12:55	6865/6865	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Apr%202020%2008:21:32%20GMT	https://gochiusa.com/af/core_sys/css/common/font.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/common/font.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/set.css)
20:12:55	1065/1065	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Apr%202020%2008:21:32%20GMT	https://gochiusa.com/af/core_sys/css/common/float_fix.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/common/float_fix.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/set.css)
20:12:55	3261/3261	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Apr%202020%2008:22:54%20GMT	https://gochiusa.com/af/core_sys/css/user/user.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/user/user.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/set.css)
20:12:56	74/74	---M--	200	added ('OK')	text/css	etag:%22e4e5cabe43c869310156445c94da5d10%22	https://gochiusa.com/af/core_sys/css/import/common/style_parts.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/import/common/style_parts.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/set.css)
20:12:56	3399/3399	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Apr%202020%2008:21:45%20GMT	https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/dez_pt.css)
20:12:56	7055/7055	---MCZ	200	added ('OK')	text/css	date:Thu,%2016%20Apr%202020%2008:21:45%20GMT	https://gochiusa.com/af/core_sys/css/dez_pt/top/001/sub_area.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/dez_pt/top/001/sub_area.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/dez_pt.css)
20:12:56	202/202	---M--	200	added ('OK')	text/css	etag:%22d996ced11807ff55c1e3f5668744388e%22	https://gochiusa.com/af/core_sys/css/dez_pt/common/2c_l.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/dez_pt/common/2c_l.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/dez_pt.css)
20:12:57	417/417	---M--	200	added ('OK')	text/css	etag:%22028e7f51f60f8fbc4e46071e424edae9%22	https://gochiusa.com/af/core_sys/css/usa/usa_005.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/usa/usa_005.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/unit.css)
20:12:57	582/582	---M--	200	added ('OK')	text/css	etag:%2233de4dfe38c3656463d57d6d35bf4c46%22	https://gochiusa.com/af/core_sys/css/usa/usa_004.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/usa/usa_004.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/unit.css)
20:12:57	46/46	---M--	200	added ('OK')	text/css	etag:%22f00d8d834000fd7ce9b31cf5d6045639%22	https://gochiusa.com/af/core_sys/css/usa/usa_001.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/usa/usa_001.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/unit.css)
20:12:57	138/138	---M--	200	added ('OK')	text/css	etag:%22a967259241f5218a0b16c5e707f91749%22	https://gochiusa.com/af/core_sys/css/usa/usa_002.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/usa/usa_002.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/unit.css)
20:12:57	584/584	---M--	200	added ('OK')	text/css	etag:%22f35dc2b746a8e3f0e81ce3820f43a197%22	https://gochiusa.com/af/core_sys/css/usa/usa_003.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/usa/usa_003.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/unit.css)
20:12:58	247/247	---M--	200	added ('OK')	text/css	etag:%222aad9e4e05afdd7fc988419701fa9509%22	https://gochiusa.com/af/core_sys/css/ptu/cw.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/ptu/cw.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/unit.css)
20:12:58	0/0	---M--	200	added ('OK')	text/css	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://gochiusa.com/af/core_sys/css/usa/usa_006.css	D:/gochiusa%2020150401/gochiusa20150401/gochiusa.com/af/core_sys/css/usa/usa_006.css	(from https://gochiusa.com/af/core_sys/css/import/top/001/unit.css)
20:12:59	550/550	---M-Z	200	added ('OK')	text/plain	date:Fri,%2017%20Apr%202020%2012:12:59%20GMT	https://twitter.com/robots.txt		(from https://gochiusa.com/af/)
20:12:59	24553/24553	---M-Z	200	added ('OK')	text/css	etag:%22ET39ANQHES+9vF/aLzzdNQ==%22	https://abs.twimg.com/a/1586972750/css/tfw/intents_rosetta.bundle.css	D:/gochiusa%2020150401/gochiusa20150401/abs.twimg.com/a/1586972750/css/tfw/intents_rosetta.bundle.css	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:00	101/101	---M-Z	302	error ('Found')	text/html	date:Fri,%2017%20Apr%202020%2012:13:00%20GMT	https://twitter.com/home	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/home.2f.delayed	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:02	301708/301708	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:01%20GMT	https://twitter.com/login?redirect_after_login=%2Fhome	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/logined2d.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:02	40699/40699	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:02%20GMT	https://twitter.com/signup?context=webintent&follow=usagi_anime	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/signup9981.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:03	11380/11380	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202020%2014:58:04%20GMT	https://pbs.twimg.com/profile_images/1248626808418783233/RmD3gLkn_200x200.jpg	D:/gochiusa%2020150401/gochiusa20150401/pbs.twimg.com/profile_images/1248626808418783233/RmD3gLkn_200x200.jpg	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:04	575920/575920	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:03%20GMT	https://twitter.com/usagi_anime	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/usagi_anime.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:05	340821/340821	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:04%20GMT	https://twitter.com/hashtag/gochiusa?src=hash	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/hashtag/gochiusa805d.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:05	120/120	---M-Z	302	error ('Found')	text/html	date:Fri,%2017%20Apr%202020%2012:13:05%20GMT	https://twitter.com/usagi_anime/followers	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/usagi_anime/followers.35.delayed	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:06	302710/302710	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:06%20GMT	https://twitter.com/login?redirect_after_login=%2Fusagi_anime%2Ffollowers	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/login524a.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:07	10856/10856	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:07%20GMT	https://twitter.com/intent/user?screen_name=A_tya_des	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/user749c.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:07	2263/2263	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Aug%202018%2012:01:39%20GMT	https://pbs.twimg.com/profile_images/1033686408471298049/U_swNmV0_normal.jpg	D:/gochiusa%2020150401/gochiusa20150401/pbs.twimg.com/profile_images/1033686408471298049/U_swNmV0_normal.jpg	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:08	12013/12013	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:08%20GMT	https://twitter.com/intent/user?screen_name=yamaeca1985	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/user6b9c.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:09	1883/1883	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202017%2014:22:27%20GMT	https://pbs.twimg.com/profile_images/882968491036254208/tx7ja3Oo_normal.jpg	D:/gochiusa%2020150401/gochiusa20150401/pbs.twimg.com/profile_images/882968491036254208/tx7ja3Oo_normal.jpg	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:10	11136/11136	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:09%20GMT	https://twitter.com/intent/user?screen_name=02_Sisters	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/user1711.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:10	6595/6595	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2004:54:30%20GMT	https://pbs.twimg.com/profile_images/1249562081159835648/XT0_IvyN_normal.png	D:/gochiusa%2020150401/gochiusa20150401/pbs.twimg.com/profile_images/1249562081159835648/XT0_IvyN_normal.png	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:11	12636/12636	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:11%20GMT	https://twitter.com/intent/user?screen_name=4179g	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/user0667.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:11	2263/2263	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Apr%202020%2004:18:24%20GMT	https://pbs.twimg.com/profile_images/1248828219064643585/xtQGxrpz_normal.jpg	D:/gochiusa%2020150401/gochiusa20150401/pbs.twimg.com/profile_images/1248828219064643585/xtQGxrpz_normal.jpg	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:12	11299/11299	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:12%20GMT	https://twitter.com/intent/user?screen_name=huran0912	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/user5654.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:13	2187/2187	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202020%2016:12:42%20GMT	https://pbs.twimg.com/profile_images/1250095145208303617/cWIrlfGT_normal.jpg	D:/gochiusa%2020150401/gochiusa20150401/pbs.twimg.com/profile_images/1250095145208303617/cWIrlfGT_normal.jpg	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:14	120/120	---M-Z	302	error ('Found')	text/html	date:Fri,%2017%20Apr%202020%2012:13:13%20GMT	https://twitter.com/usagi_anime/following	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/usagi_anime/following.41.delayed	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:15	302710/302710	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:14%20GMT	https://twitter.com/login?redirect_after_login=%2Fusagi_anime%2Ffollowing	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/login4510.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:15	12734/12734	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2012:13:15%20GMT	https://twitter.com/intent/user?screen_name=Rebirth_PR	D:/gochiusa%2020150401/gochiusa20150401/twitter.com/intent/user698a.html	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
20:13:15	6215/6215	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Jan%202020%2008:31:20%20GMT	https://pbs.twimg.com/profile_images/1219176070001258497/n_Aegbdf_normal.png	D:/gochiusa%2020150401/gochiusa20150401/pbs.twimg.com/profile_images/1219176070001258497/n_Aegbdf_normal.png	(from https://twitter.com/intent/follow?original_referer=http%3A%2F%2Fplatform.twitter.com%2Fwidgets%2Ffollow_button.1360972506.html&region=follow_link&screen_name=usagi_anime&tw_p=followbutton&variant=2.0)
